,Title,Year,Rating,Image Source
451,12 Years a Slave,2013,4.14,https://a.ltrbxd.com/resized/film-poster/6/2/6/7/1/62671-12-years-a-slave-0-1000-0-1500-crop.jpg?v=f29aef4645
452,Squid Game,2021,3.73,https://a.ltrbxd.com/resized/film-poster/7/8/7/1/8/1/787181-squid-game-0-1000-0-1500-crop.jpg?v=30df565bc3
453,Suspiria,2018,3.74,https://a.ltrbxd.com/resized/film-poster/2/9/3/0/6/6/293066-suspiria-0-1000-0-1500-crop.jpg?v=1e4a2f2d40
454,Ocean's Eight,2018,3.29,https://a.ltrbxd.com/resized/film-poster/3/3/7/5/6/7/337567-ocean-s-8-0-1000-0-1500-crop.jpg?v=58afd2ab77
455,Terminator 2: Judgment Day,1991,4.28,https://a.ltrbxd.com/resized/sm/upload/03/67/3s/tc/terminator-2-judgment-day-original-0-1000-0-1500-crop.jpg?v=12f5752b5c
456,The Terminator,1984,3.89,https://a.ltrbxd.com/resized/sm/upload/g2/2g/f0/6b/the-terminator-original-0-1000-0-1500-crop.jpg?v=677a47d94a
457,Godzilla Minus One,2023,4.15,https://a.ltrbxd.com/resized/film-poster/8/4/5/7/0/6/845706-godzilla-minus-one-0-1000-0-1500-crop.jpg?v=a98e8c1ed4
458,The Greatest Showman,2017,3.36,https://a.ltrbxd.com/resized/film-poster/2/4/3/0/6/3/243063-the-greatest-showman-0-1000-0-1500-crop.jpg?v=f548460c56
459,What We Do in the Shadows,2014,4.12,https://a.ltrbxd.com/resized/film-poster/1/7/2/5/3/7/172537-what-we-do-in-the-shadows-0-1000-0-1500-crop.jpg?v=ae4757f3a6
460,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,4.30,https://a.ltrbxd.com/resized/film-poster/5/1/2/1/8/51218-dr-strangelove-or-how-i-learned-to-stop-worrying-and-love--0-1000-0-1500-crop.jpg?v=c814dfbae0
461,American Fiction,2023,3.73,https://a.ltrbxd.com/resized/film-poster/9/5/2/8/1/2/952812-american-fiction-0-1000-0-1500-crop.jpg?v=fbc2c6daf1
462,Grease,1978,3.48,https://a.ltrbxd.com/resized/sm/upload/uw/jl/ie/y3/grease-0-1000-0-1500-crop.jpg?v=1e90cafd49
463,"Paris, Texas",1984,4.40,https://a.ltrbxd.com/resized/film-poster/5/1/4/6/9/51469-paris-texas-0-1000-0-1500-crop.jpg?v=c8f2743612
464,The Cabin in the Woods,2011,3.41,https://a.ltrbxd.com/resized/film-poster/3/7/5/9/8/37598-the-cabin-in-the-woods-0-1000-0-1500-crop.jpg?v=0f79c08986
465,Groundhog Day,1993,3.83,https://a.ltrbxd.com/resized/film-poster/5/1/9/1/4/51914-groundhog-day-0-1000-0-1500-crop.jpg?v=9361c0080d
466,The Power of the Dog,2021,3.67,https://a.ltrbxd.com/resized/film-poster/5/2/7/8/4/1/527841-the-power-of-the-dog-0-1000-0-1500-crop.jpg?v=811bdc6195
467,Back to the Future Part II,1989,3.87,https://a.ltrbxd.com/resized/film-poster/5/1/8/8/6/51886-back-to-the-future-part-ii-0-1000-0-1500-crop.jpg?v=85bd0a310a
468,The Usual Suspects,1995,4.06,https://a.ltrbxd.com/resized/film-poster/5/1/4/9/5/51495-the-usual-suspects-0-1000-0-1500-crop.jpg?v=c02dce5b81
469,Crazy Rich Asians,2018,3.48,https://a.ltrbxd.com/resized/film-poster/3/8/7/2/3/8/387238-crazy-rich-asians-0-1000-0-1500-crop.jpg?v=21695f4b1f
470,Fresh,2022,3.40,https://a.ltrbxd.com/resized/film-poster/7/0/6/0/6/4/706064-fresh-0-1000-0-1500-crop.jpg?v=546285b96d
471,Pirates of the Caribbean: Dead Man's Chest,2006,3.61,https://a.ltrbxd.com/resized/film-poster/5/1/9/8/9/51989-pirates-of-the-caribbean-dead-man-s-chest-0-1000-0-1500-crop.jpg?v=f9c46ae728
472,Boogie Nights,1997,4.21,https://a.ltrbxd.com/resized/film-poster/4/9/0/0/7/49007-boogie-nights-0-1000-0-1500-crop.jpg?v=8b2c02e252
473,Life of Pi,2012,3.71,https://a.ltrbxd.com/resized/film-poster/7/4/3/4/8/74348-life-of-pi-0-1000-0-1500-crop.jpg?v=5b5f120090
474,The Princess Diaries,2001,3.64,https://a.ltrbxd.com/resized/sm/upload/5w/kf/y1/r9/89CTU3plfKw6mGpzkLmdQkHHLeS-0-1000-0-1500-crop.jpg?v=66ee5d3a6c
475,Finding Dory,2016,3.25,https://a.ltrbxd.com/resized/film-poster/9/9/4/0/2/99402-finding-dory-0-1000-0-1500-crop.jpg?v=7f9734ec2d
476,Mean Girls,2024,2.70,https://a.ltrbxd.com/resized/film-poster/5/9/8/2/7/4/598274-mean-girls-0-1000-0-1500-crop.jpg?v=c5c5a46d52
477,Now You See Me,2013,3.32,https://a.ltrbxd.com/resized/sm/upload/10/vk/qc/6e/1NybAlflbmRXMIr9WoYxtlt1b6m-0-1000-0-1500-crop.jpg?v=ecf9142ef2
478,Elf,2003,3.43,https://a.ltrbxd.com/resized/sm/upload/na/qh/1q/84/lJqIgDqRr3nw3PiGu7ESCANCs9I-0-1000-0-1500-crop.jpg?v=fa8da1bae4
479,The Invisible Man,2020,3.43,https://a.ltrbxd.com/resized/film-poster/4/9/9/0/8/5/499085-the-invisible-man-0-1000-0-1500-crop.jpg?v=b9561b767f
480,Alice in Wonderland,2010,3.07,https://a.ltrbxd.com/resized/sm/upload/qp/te/tw/3j/alice-in-wonderland-original-0-1000-0-1500-crop.jpg?v=aeea07bfc9
481,Magnolia,1999,4.22,https://a.ltrbxd.com/resized/film-poster/5/1/7/2/8/51728-magnolia-0-1000-0-1500-crop.jpg?v=178b5e5c17
482,Almost Famous,2000,4.04,https://a.ltrbxd.com/resized/sm/upload/8r/4k/tl/rx/mlOGVofLSyFAoVYcjVS2WRVvQjr-0-1000-0-1500-crop.jpg?v=ffceabaa03
483,Casino Royale,2006,4.01,https://a.ltrbxd.com/resized/sm/upload/qb/if/j8/jr/zlWBxz2pTA9p45kUTrI8AQiKrHm-0-1000-0-1500-crop.jpg?v=c06add9fe8
484,Rise of the Planet of the Apes,2011,3.63,https://a.ltrbxd.com/resized/film-poster/4/9/4/8/4948-rise-of-the-planet-of-the-apes-0-1000-0-1500-crop.jpg?v=2185768098
485,It's a Wonderful Life,1946,4.39,https://a.ltrbxd.com/resized/film-poster/5/0/9/4/9/50949-it-s-a-wonderful-life-0-1000-0-1500-crop.jpg?v=64b72dd083
486,Hacksaw Ridge,2016,3.90,https://a.ltrbxd.com/resized/film-poster/2/5/1/8/7/2/251872-hacksaw-ridge-0-1000-0-1500-crop.jpg?v=031e346657
487,The Blair Witch Project,1999,3.31,https://a.ltrbxd.com/resized/film-poster/5/0/1/5/9/50159-the-blair-witch-project-0-1000-0-1500-crop.jpg?v=05594b24b0
488,Heathers,1989,3.76,https://a.ltrbxd.com/resized/film-poster/5/0/1/7/7/50177-heathers-0-1000-0-1500-crop.jpg?v=dbd1f7062c
489,A Nightmare on Elm Street,1984,3.73,https://a.ltrbxd.com/resized/film-poster/5/1/7/0/8/51708-a-nightmare-on-elm-street-0-1000-0-1500-crop.jpg?v=659352ad1f
490,Aladdin,1992,3.88,https://a.ltrbxd.com/resized/sm/upload/n3/26/lb/e2/trm94WPjW5ApKulhFvuRm5cT8KQ-0-1000-0-1500-crop.jpg?v=7aa7423779
491,Rosemary's Baby,1968,4.21,https://a.ltrbxd.com/resized/sm/upload/ea/vc/su/y2/fdLOXB8AysEGRL44I1RvoKiWDcW-0-1000-0-1500-crop.jpg?v=8e18e4f70c
492,Aliens,1986,4.15,https://a.ltrbxd.com/resized/film-poster/5/1/4/4/5/51445-aliens-0-1000-0-1500-crop.jpg?v=6c62918bdd
493,Indiana Jones and the Last Crusade,1989,4.09,https://a.ltrbxd.com/resized/film-poster/5/1/9/6/1/51961-indiana-jones-and-the-last-crusade-0-1000-0-1500-crop.jpg?v=0d5d1c2341
494,Cocaine Bear,2023,2.71,https://a.ltrbxd.com/resized/film-poster/7/2/1/3/3/3/721333-cocaine-bear-0-1000-0-1500-crop.jpg?v=4486ee174d
495,Perfect Days,2023,4.26,https://a.ltrbxd.com/resized/film-poster/8/7/9/2/2/9/879229-perfect-days-0-1000-0-1500-crop.jpg?v=4ea80661fd
496,The Hobbit: An Unexpected Journey,2012,3.46,https://a.ltrbxd.com/resized/sm/upload/s7/p6/sy/6v/mfSAahVkAIYFkx1GVFSlCEdn0mt-0-1000-0-1500-crop.jpg?v=282e4f2260
497,Monsters University,2013,3.38,https://a.ltrbxd.com/resized/sm/upload/jp/xk/2p/xm/rmhqxsa5RDlcDDGWnGr8t5IG6Fw-0-1000-0-1500-crop.jpg?v=c30ddfcda2
498,Monkey Man,2024,3.76,https://a.ltrbxd.com/resized/film-poster/4/8/8/7/5/1/488751-monkey-man-0-1000-0-1500-crop.jpg?v=0c25a18552
499,Sorry to Bother You,2018,3.73,https://a.ltrbxd.com/resized/sm/upload/pi/8d/sk/jg/wdiJKxlyg3bzqZgRsNcIfoaQs1O-0-1000-0-1500-crop.jpg?v=f85a9cc2f4
500,Roma,2018,4.10,https://a.ltrbxd.com/resized/film-poster/3/5/9/8/5/9/359859-roma-0-1000-0-1500-crop.jpg?v=ad94ce0f7d
501,Batman v Superman: Dawn of Justice,2016,2.41,https://a.ltrbxd.com/resized/sm/upload/ge/rr/co/14/w7PsEa7Ilk53vFI7PplTJYckIJj-0-1000-0-1500-crop.jpg?v=61f95015b5
502,Mr. & Mrs. Smith,2005,3.19,https://a.ltrbxd.com/resized/film-poster/5/1/3/6/5/51365-mr-mrs-smith-0-1000-0-1500-crop.jpg?v=90968fbbd9
503,X-Men: Days of Future Past,2014,3.62,https://a.ltrbxd.com/resized/film-poster/9/9/5/0/7/99507-x-men-days-of-future-past-0-1000-0-1500-crop.jpg?v=98ca8351c1
504,Solo: A Star Wars Story,2018,2.90,https://a.ltrbxd.com/resized/film-poster/2/7/8/6/6/8/278668-solo-a-star-wars-story-0-1000-0-1500-crop.jpg?v=c7012d8308
505,Megamind,2010,3.69,https://a.ltrbxd.com/resized/film-poster/2/6/4/7/6/26476-megamind-0-1000-0-1500-crop.jpg?v=d1296fb9f9
506,The Maze Runner,2014,3.31,https://a.ltrbxd.com/resized/film-poster/1/4/2/5/4/9/142549-the-maze-runner-0-1000-0-1500-crop.jpg?v=2423795b6f
507,Spencer,2021,3.66,https://a.ltrbxd.com/resized/film-poster/6/3/9/5/5/9/639559-spencer-0-1000-0-1500-crop.jpg?v=33938ea371
508,WandaVision,2021,3.75,https://a.ltrbxd.com/resized/film-poster/6/7/1/8/1/3/671813-wandavision-0-1000-0-1500-crop.jpg?v=e38b6290c0
509,American History X,1998,4.13,https://a.ltrbxd.com/resized/sm/upload/ob/wg/lb/jd/w16MygFtasBBVfCJZQwsuwyKksc-0-1000-0-1500-crop.jpg?v=96eb689ac7
510,Napoleon,2023,2.96,https://a.ltrbxd.com/resized/film-poster/6/7/4/1/3/7/674137-napoleon-0-1000-0-1500-crop.jpg?v=8cb54e07b5
511,But I'm a Cheerleader,1999,3.99,https://a.ltrbxd.com/resized/film-poster/3/8/8/0/0/38800-but-i-m-a-cheerleader-0-1000-0-1500-crop.jpg?v=fb07442029
512,Raging Bull,1980,4.25,https://a.ltrbxd.com/resized/film-poster/5/0/9/5/6/50956-raging-bull-0-1000-0-1500-crop.jpg?v=b25f43f7b6
513,Despicable Me,2010,3.53,https://a.ltrbxd.com/resized/film-poster/3/9/0/6/7/39067-despicable-me-0-1000-0-1500-crop.jpg?v=a50cb28a31
514,Casino,1995,4.19,https://a.ltrbxd.com/resized/sm/upload/6p/om/dp/mc/casino-original-0-1000-0-1500-crop.jpg?v=4bb9a2596f
515,Men in Black,1997,3.65,https://a.ltrbxd.com/resized/film-poster/5/1/5/1/4/51514-men-in-black-0-1000-0-1500-crop.jpg?v=b5749570bd
516,The Girl with the Dragon Tattoo,2011,3.88,https://a.ltrbxd.com/resized/sm/upload/0a/ec/72/pb/zHGxi75Ugw69jtCmOK8TvwU588z-0-1000-0-1500-crop.jpg?v=58931ddc0d
517,Singin' in the Rain,1952,4.32,https://a.ltrbxd.com/resized/sm/upload/xc/8e/3x/nt/nUP6Kna8oiUl2VNbEQ4BJhTcpO8-0-1000-0-1500-crop.jpg?v=2c7de99ac3
518,The Little Mermaid,2023,3.17,https://a.ltrbxd.com/resized/film-poster/3/7/9/5/9/1/379591-the-little-mermaid-0-1000-0-1500-crop.jpg?v=2baa748592
519,The Emperor's New Groove,2000,3.88,https://a.ltrbxd.com/resized/film-poster/4/5/0/6/5/45065-the-emperor-s-new-groove-0-1000-0-1500-crop.jpg?v=907ad250a4
520,Nocturnal Animals,2016,3.73,https://a.ltrbxd.com/resized/sm/upload/nu/i0/7z/nd/oHL437Dz1TGQMlKfpE6rSQJgMxb-0-1000-0-1500-crop.jpg?v=16ef03c9c1
521,Eraserhead,1977,3.87,https://a.ltrbxd.com/resized/sm/upload/cw/7x/ig/m6/l8oAmU5swopsyWzTHpZtAK15Mrc-0-1000-0-1500-crop.jpg?v=c9fb159d8f
522,Aquaman,2018,2.79,https://a.ltrbxd.com/resized/film-poster/2/2/5/0/6/0/225060-aquaman-0-1000-0-1500-crop.jpg?v=a5a1c0b649
523,Jumanji: Welcome to the Jungle,2017,3.07,https://a.ltrbxd.com/resized/sm/upload/j1/1c/as/56/bUzOyCgsb6FLXco6mxaNufY0joi-0-1000-0-1500-crop.jpg?v=42a89a6ebb
524,Eighth Grade,2018,3.79,https://a.ltrbxd.com/resized/film-poster/4/2/0/4/5/1/420451-eighth-grade-0-1000-0-1500-crop.jpg?v=28fed1cb5d
525,Being John Malkovich,1999,4.07,https://a.ltrbxd.com/resized/film-poster/5/1/6/1/8/51618-being-john-malkovich-0-1000-0-1500-crop.jpg?v=aecbc04013
526,Paprika,2006,4.08,https://a.ltrbxd.com/resized/film-poster/4/9/0/2/3/49023-paprika-0-1000-0-1500-crop.jpg?v=bdcabb9981
527,Enemy,2013,3.63,https://a.ltrbxd.com/resized/sm/upload/sj/00/0d/n1/aQkyFHzNzZoMhxZ7c0IaK8BljED-0-1000-0-1500-crop.jpg?v=338dcff82c
528,Dazed and Confused,1993,3.93,https://a.ltrbxd.com/resized/sm/upload/7h/zn/l9/ps/2lHRRgoof25kJsLgocf3go2Ccp1-0-1000-0-1500-crop.jpg?v=f4072fb72c
529,Shazam!,2019,3.10,https://a.ltrbxd.com/resized/film-poster/2/1/3/1/9/0/213190-shazam--0-1000-0-1500-crop.jpg?v=5aea3f5ac2
530,Drive My Car,2021,4.20,https://a.ltrbxd.com/resized/film-poster/6/7/9/2/9/1/679291-drive-my-car-0-1000-0-1500-crop.jpg?v=9e1f7c9f35
531,Nobody,2021,3.51,https://a.ltrbxd.com/resized/film-poster/5/4/2/5/5/5/542555-nobody-0-1000-0-1500-crop.jpg?v=eab2f81e32
532,Seven Samurai,1954,4.60,https://a.ltrbxd.com/resized/sm/upload/ji/5q/0k/rv/v6xrz4fr92KY1oNC3HsEvrsvR1n-0-1000-0-1500-crop.jpg?v=973d70bb0c
533,Dawn of the Planet of the Apes,2014,3.80,https://a.ltrbxd.com/resized/film-poster/9/4/3/9/4/94394-dawn-of-the-planet-of-the-apes-0-1000-0-1500-crop.jpg?v=29a00ba752
534,Raw,2016,3.70,https://a.ltrbxd.com/resized/film-poster/3/2/7/9/7/4/327974-raw-0-1000-0-1500-crop.jpg?v=fe5f9080d2
535,Indiana Jones and the Temple of Doom,1984,3.63,https://a.ltrbxd.com/resized/film-poster/5/1/9/6/3/51963-indiana-jones-and-the-temple-of-doom-0-1000-0-1500-crop.jpg?v=b5122bf2cf
536,Ice Age,2002,3.52,https://a.ltrbxd.com/resized/film-poster/5/1/6/7/0/51670-ice-age-0-1000-0-1500-crop.jpg?v=e24a5fb66e
537,The Parent Trap,1998,3.68,https://a.ltrbxd.com/resized/sm/upload/kx/iu/iq/nv/jzE9AhiNH0r40f3APmeLDvZBfmz-0-1000-0-1500-crop.jpg?v=2a873afb6f
538,Teenage Mutant Ninja Turtles: Mutant Mayhem,2023,3.77,https://a.ltrbxd.com/resized/film-poster/5/4/2/0/0/5/542005-teenage-mutant-ninja-turtles-mutant-mayhem-0-1000-0-1500-crop.jpg?v=1b29c3c041
539,Persona,1966,4.41,https://a.ltrbxd.com/resized/film-poster/5/1/3/5/5/51355-persona-0-1000-0-1500-crop.jpg?v=aca1e0fd3d
540,Titane,2021,3.63,https://a.ltrbxd.com/resized/film-poster/5/5/6/5/5/3/556553-titane-0-1000-0-1500-crop.jpg?v=1383f3a942
541,The Darjeeling Limited,2007,3.81,https://a.ltrbxd.com/resized/film-poster/4/9/2/6/8/49268-the-darjeeling-limited-0-1000-0-1500-crop.jpg?v=3e69deba27
542,Possession,1981,4.09,https://a.ltrbxd.com/resized/sm/upload/8c/pk/z8/4v/aIjO3kraeaD4MDBSef3rTO2vIuZ-0-1000-0-1500-crop.jpg?v=cb9f332628
543,Atonement,2007,3.97,https://a.ltrbxd.com/resized/sm/upload/44/vx/ah/pc/quaWuwYZd8IbZMCOhW3CZEvyCWJ-0-1000-0-1500-crop.jpg?v=690eaa9389
544,Home Alone 2: Lost in New York,1992,3.46,https://a.ltrbxd.com/resized/sm/upload/i5/04/e8/7t/home%20alone%202-0-1000-0-1500-crop.jpg?v=03abfa6a99
545,Rocketman,2019,3.68,https://a.ltrbxd.com/resized/film-poster/4/3/4/4/8/2/434482-rocketman-0-1000-0-1500-crop.jpg?v=a6f47feb2d
546,Mission: Impossible – Fallout,2018,3.96,https://a.ltrbxd.com/resized/film-poster/2/8/3/2/7/3/283273-mission-impossible-fallout-0-1000-0-1500-crop.jpg?v=04024ef596
547,How the Grinch Stole Christmas,2000,3.43,https://a.ltrbxd.com/resized/film-poster/4/7/5/5/3/47553-the-grinch-0-1000-0-1500-crop.jpg?v=38c8815075
548,The Lego Batman Movie,2017,3.81,https://a.ltrbxd.com/resized/film-poster/2/5/1/9/3/7/251937-the-lego-batman-movie-0-1000-0-1500-crop.jpg?v=ff7c1cbca1
549,Venom: Let There Be Carnage,2021,2.49,https://a.ltrbxd.com/resized/film-poster/5/0/8/6/3/8/508638-venom-let-there-be-carnage-0-1000-0-1500-crop.jpg?v=553c604246
550,Indiana Jones and the Dial of Destiny,2023,2.93,https://a.ltrbxd.com/resized/film-poster/2/6/5/4/3/3/265433-indiana-jones-and-the-dial-of-destiny-0-1000-0-1500-crop.jpg?v=34f4a02c6b
551,Lilo & Stitch,2002,3.98,https://a.ltrbxd.com/resized/film-poster/4/5/2/0/4/45204-lilo-stitch-0-1000-0-1500-crop.jpg?v=7a1b4fda6f
552,Air,2023,3.56,https://a.ltrbxd.com/resized/film-poster/8/6/8/4/9/1/868491-air-0-1000-0-1500-crop.jpg?v=0dddab89c6
553,Paddington,2014,3.79,https://a.ltrbxd.com/resized/film-poster/9/2/1/6/0/92160-paddington-0-1000-0-1500-crop.jpg?v=c7db8f284b
554,Do the Right Thing,1989,4.40,https://a.ltrbxd.com/resized/sm/upload/zm/fz/vn/ie/obNQLtdeJy3IiKnExWoWBJH8V67-0-1000-0-1500-crop.jpg?v=b4926532f8
555,The Fall Guy,2024,3.52,https://a.ltrbxd.com/resized/film-poster/6/6/7/5/5/0/667550-the-fall-guy-0-1000-0-1500-crop.jpg?v=5f491a1281
556,The Idea of You,2024,2.57,https://a.ltrbxd.com/resized/film-poster/7/5/8/3/9/7/758397-the-idea-of-you-0-1000-0-1500-crop.jpg?v=8c9e3b74af
557,Edge of Tomorrow,2014,3.75,https://a.ltrbxd.com/resized/film-poster/1/0/5/1/8/3/105183-edge-of-tomorrow-0-1000-0-1500-crop.jpg?v=114551fc99
558,Love Lies Bleeding,2024,3.64,https://a.ltrbxd.com/resized/film-poster/8/5/3/0/1/1/853011-love-lies-bleeding-0-1000-0-1500-crop.jpg?v=06376e593e
559,Kick-Ass,2010,3.50,https://a.ltrbxd.com/resized/sm/upload/qp/bw/k2/ia/jP8kukObEty5liW76QxJ1o5qlFL-0-1000-0-1500-crop.jpg?v=d066c2ed48
560,Madagascar,2005,3.48,https://a.ltrbxd.com/resized/sm/upload/4g/qd/0m/h2/80MP1QuE4D8TQ0EBygGbWiWadrd-0-1000-0-1500-crop.jpg?v=bf11b45f90
561,Moneyball,2011,3.89,https://a.ltrbxd.com/resized/sm/upload/h1/fd/pz/pi/3oAa8mJJ97CH9AeGEY6vjAxqcvZ-0-1000-0-1500-crop.jpg?v=3ce471493f
562,Monty Python and the Holy Grail,1975,4.13,https://a.ltrbxd.com/resized/film-poster/5/1/3/9/0/51390-monty-python-and-the-holy-grail-0-1000-0-1500-crop.jpg?v=a294ae5def
563,Man of Steel,2013,3.00,https://a.ltrbxd.com/resized/sm/upload/wx/hm/hf/14/uKnhbfNt1ZR2TdoZpdn7vSNZlhX-0-1000-0-1500-crop.jpg?v=3bdae194cc
564,The Babadook,2014,3.39,https://a.ltrbxd.com/resized/film-poster/1/6/9/7/2/8/169728-the-babadook-0-1000-0-1500-crop.jpg?v=0821d9c945
565,Bo Burnham: Inside,2021,4.20,https://a.ltrbxd.com/resized/film-poster/7/3/9/7/7/5/739775-bo-burnham-inside-0-1000-0-1500-crop.jpg?v=3f06d60271
566,Old,2021,2.43,https://a.ltrbxd.com/resized/film-poster/5/5/8/0/5/4/558054-old-0-1000-0-1500-crop.jpg?v=99abfca3a4
567,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,3.73,https://a.ltrbxd.com/resized/film-poster/5/1/6/1/4/51614-borat-cultural-learnings-of-america-for-make-benefit-glori-0-1000-0-1500-crop.jpg?v=17316654a2
568,Spotlight,2015,4.08,https://a.ltrbxd.com/resized/sm/upload/k6/pu/xx/cp/ngKxbvsn9Si5TYVJfi1EGAGwThU-0-1000-0-1500-crop.jpg?v=1b96c75210
569,Before Midnight,2013,4.07,https://a.ltrbxd.com/resized/film-poster/1/0/2/4/4/4/102444-before-midnight-0-1000-0-1500-crop.jpg?v=ce6aba20f1
570,The Flash,2023,2.59,https://a.ltrbxd.com/resized/film-poster/2/2/5/8/4/5/225845-the-flash-0-1000-0-1500-crop.jpg?v=be50db18ec
571,The Mitchells vs. The Machines,2021,3.88,https://a.ltrbxd.com/resized/film-poster/4/3/1/8/8/8/431888-the-mitchells-vs-the-machines-0-1000-0-1500-crop.jpg?v=d3be38052a
572,The Evil Dead,1981,3.66,https://a.ltrbxd.com/resized/sm/upload/c7/4g/ae/zn/7cpSdCrBY7UhiygkcP57dpixXsW-0-1000-0-1500-crop.jpg?v=1525e98692
573,Emma.,2020,3.69,https://a.ltrbxd.com/resized/film-poster/4/8/5/2/1/2/485212-emma-0-1000-0-1500-crop.jpg?v=256f164ab3
574,The Wonderful Story of Henry Sugar,2023,3.84,https://a.ltrbxd.com/resized/film-poster/8/2/9/3/6/4/829364-the-wonderful-story-of-henry-sugar-0-1000-0-1500-crop.jpg?v=887a913aa6
575,House of Gucci,2021,2.92,https://a.ltrbxd.com/resized/film-poster/5/7/0/1/9/3/570193-house-of-gucci-0-1000-0-1500-crop.jpg?v=5360fe0784
576,Beauty and the Beast,1991,3.88,https://a.ltrbxd.com/resized/sm/upload/qw/zu/zk/ky/iLe8yMOF5we6lvYbKLHzho7ATQk-0-1000-0-1500-crop.jpg?v=c4c6ebbfa3
577,The Secret Life of Walter Mitty,2013,3.74,https://a.ltrbxd.com/resized/film-poster/9/2/6/1/9/92619-the-secret-life-of-walter-mitty-0-1000-0-1500-crop.jpg?v=990770ac1c
578,Jackie Brown,1997,3.87,https://a.ltrbxd.com/resized/sm/upload/08/3j/am/rx/4XVPYOdMAizdNMSwS0SK3fPJcvR-0-1000-0-1500-crop.jpg?v=ddcf6a79e0
579,In Bruges,2008,4.11,https://a.ltrbxd.com/resized/film-poster/4/7/8/0/9/47809-in-bruges-0-1000-0-1500-crop.jpg?v=616745d99a
580,The Pursuit of Happyness,2006,3.88,https://a.ltrbxd.com/resized/film-poster/5/1/0/6/1/51061-the-pursuit-of-happyness-0-1000-0-1500-crop.jpg?v=40e1747df3
581,Matilda,1996,3.70,https://a.ltrbxd.com/resized/sm/upload/g7/4y/u4/fr/matilda-0-1000-0-1500-crop.jpg?v=e8e7c0c177
582,Snatch,2000,4.01,https://a.ltrbxd.com/resized/sm/upload/6p/tf/oh/ao/on9JlbGEccLsYkjeEph2Whm1DIp-0-1000-0-1500-crop.jpg?v=ea6fc1a2db
583,Night at the Museum,2006,3.26,https://a.ltrbxd.com/resized/film-poster/5/0/9/4/1/50941-night-at-the-museum-0-1000-0-1500-crop.jpg?v=8e664558ef
584,Into the Wild,2007,3.80,https://a.ltrbxd.com/resized/film-poster/4/8/5/7/1/48571-into-the-wild-0-1000-0-1500-crop.jpg?v=94f4378014
585,Decision to Leave,2022,3.97,https://a.ltrbxd.com/resized/film-poster/6/2/9/3/2/0/629320-decision-to-leave-0-1000-0-1500-crop.jpg?v=30eaeaf481
586,Stalker,1979,4.43,https://a.ltrbxd.com/resized/film-poster/5/1/0/6/2/51062-stalker-0-1000-0-1500-crop.jpg?v=1852068db9
587,West Side Story,2021,3.62,https://a.ltrbxd.com/resized/sm/upload/yd/j5/tz/up/xW3t04p24jH7aQyq1J63ApAP9gG-0-1000-0-1500-crop.jpg?v=a25d5f6f88
588,The Hunt,2012,4.29,https://a.ltrbxd.com/resized/film-poster/8/4/0/5/1/84051-the-hunt-0-1000-0-1500-crop.jpg?v=f1c08cc1a2
589,Climax,2018,3.78,https://a.ltrbxd.com/resized/film-poster/4/3/6/8/7/3/436873-climax-0-1000-0-1500-crop.jpg?v=b3003b4908
590,Marcel the Shell with Shoes On,2021,4.23,https://a.ltrbxd.com/resized/film-poster/7/8/1/3/2/6/781326-marcel-the-shell-with-shoes-on-0-1000-0-1500-crop.jpg?v=bc35f07a1c
591,28 Days Later,2002,3.76,https://a.ltrbxd.com/resized/sm/upload/qr/28/nz/3f/xaYdxi1PBEAYvqknvAmMPK5Eff3-0-1000-0-1500-crop.jpg?v=22d7237ed9
592,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,3.50,https://a.ltrbxd.com/resized/sm/upload/qz/9c/5h/2g/tFOQ4q6JnHcdw58ThL4SzFv37NT-0-1000-0-1500-crop.jpg?v=2d446cc094
593,Frozen II,2019,3.12,https://a.ltrbxd.com/resized/film-poster/2/5/8/1/2/7/258127-frozen-ii-0-1000-0-1500-crop.jpg?v=2684fe54fc
594,Zoolander,2001,3.33,https://a.ltrbxd.com/resized/film-poster/4/7/1/9/8/47198-zoolander-0-1000-0-1500-crop.jpg?v=b30902c672
595,Life Is Beautiful,1997,4.34,https://a.ltrbxd.com/resized/film-poster/5/1/4/8/7/51487-life-is-beautiful-0-1000-0-1500-crop.jpg?v=90ed0e667e
596,The Iron Giant,1999,4.24,https://a.ltrbxd.com/resized/film-poster/4/6/2/8/0/46280-the-iron-giant-0-1000-0-1500-crop.jpg?v=4684e40750
597,Ted,2012,2.97,https://a.ltrbxd.com/resized/sm/upload/ow/bs/pe/yv/carghLovNNSEphT9UZXTJ74I7lE-0-1000-0-1500-crop.jpg?v=8568f99d56
598,Hercules,1997,3.78,https://a.ltrbxd.com/resized/film-poster/4/4/8/3/8/44838-hercules-0-1000-0-1500-crop.jpg?v=8a4f55aa27
599,The Twilight Saga: New Moon,2009,2.58,https://a.ltrbxd.com/resized/film-poster/4/0/4/8/0/40480-the-twilight-saga-new-moon-0-1000-0-1500-crop.jpg?v=ba5ab4ba1e
600,The Wizard of Oz,1939,3.95,https://a.ltrbxd.com/resized/film-poster/5/1/4/9/4/51494-the-wizard-of-oz-0-1000-0-1500-crop.jpg?v=6aca3ea5b8
